# mapping_set_id: https://w3id.org/commons/ols/mappings/hp.ols.sssom.tsv
# mapping_set_group: ols_sssom_extracts
# mapping_set_confidence: '0.7'
# other:
#   mapping_set_source: https://www.ebi.ac.uk/ols4/ontologies/hp
#   local_id: hp.ols
# local_name: hp.ols.sssom.tsv
# curie_map:
#   semapv: https://w3id.org/semapv/vocab/
#   owl: http://www.w3.org/2002/07/owl#
#   skos: http://www.w3.org/2004/02/skos/core#
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   chebi: http://purl.obolibrary.org/obo/chebi/
#   inchi: 'https://bioregistry.io/inchi:'
#   inchikey: 'https://bioregistry.io/inchikey:'
#   smiles: 'https://bioregistry.io/smiles:'
#   HP: http://purl.obolibrary.org/obo/HP_
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   MSH: https://meshb.nlm.nih.gov/record/ui?ui=
#   SNOMEDCT_US: http://snomed.info/id/
#   MEDDRA: http://bioportal.bioontology.org/ontologies/MEDDRA?p=classes&conceptid=
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   MP: http://purl.obolibrary.org/obo/MP_
#   MPATH: http://purl.obolibrary.org/obo/MPATH_
#   PMID: http://www.ncbi.nlm.nih.gov/pubmed/
#   ORPHA: http://www.orpha.net/consor/cgi-bin/OC_Exp.php?Lng=EN&Expert=
#   SNOMED_CT: http://snomed.info/id/
subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label
HP:0007115	oboInOwl:hasDbXref	SNOMEDCT_US:15671007	semapv:UnspecifiedMatching	Encefalocele de la órbita	
HP:0007115	oboInOwl:hasDbXref	UMLS:C0271330	semapv:UnspecifiedMatching	Encefalocele de la órbita	
HP:0007117	oboInOwl:hasDbXref	UMLS:C1838868	semapv:UnspecifiedMatching	Atrofia del tracto corticoespinal	
HP:0007123	oboInOwl:hasDbXref	UMLS:C4024935	semapv:UnspecifiedMatching	Demencia subcortical	
HP:0007126	oboInOwl:hasDbXref	UMLS:C1850794	semapv:UnspecifiedMatching	Amiotrofia proximal	
HP:0007129	oboInOwl:hasDbXref	UMLS:C4024934	semapv:UnspecifiedMatching	Cerebellair medulloblastoom	
HP:0007131	oboInOwl:hasDbXref	UMLS:C4024933	semapv:UnspecifiedMatching	Acute demyelinating polyneuropathy	
HP:0007132	oboInOwl:hasDbXref	SNOMEDCT_US:230302004	semapv:UnspecifiedMatching	Degenerace pallida	
HP:0007132	oboInOwl:hasDbXref	UMLS:C0393577	semapv:UnspecifiedMatching	Degenerace pallida	
HP:0007133	oboInOwl:hasDbXref	UMLS:C1859178	semapv:UnspecifiedMatching	Neuropathie périphérique progressive	
HP:0007141	oboInOwl:hasDbXref	UMLS:C1112256	semapv:UnspecifiedMatching	Duyumotor nöropati	
HP:0007146	oboInOwl:hasDbXref	UMLS:C4024932	semapv:UnspecifiedMatching	Bilateral basal ganglia lesions	
HP:0007149	oboInOwl:hasDbXref	UMLS:C4021581	semapv:UnspecifiedMatching	Amiotrofia distal de las extremidades superiores	
HP:0007153	oboInOwl:hasDbXref	UMLS:C2748610	semapv:UnspecifiedMatching	Progresif ekstrapiramidal hareket bozukluğu	
HP:0007156	oboInOwl:hasDbXref	UMLS:C4024931	semapv:UnspecifiedMatching	Asimetrik ekstremite kas katılığı	
HP:0007158	oboInOwl:hasDbXref	UMLS:C4021580	semapv:UnspecifiedMatching	Progresif ekstrapiramidal kas rijitliği	
HP:0007159	oboInOwl:hasDbXref	UMLS:C1851959	semapv:UnspecifiedMatching	Bilinçte dalgalanmalar	
HP:0007162	oboInOwl:hasDbXref	UMLS:C4024930	semapv:UnspecifiedMatching	Desmielinización difusa de la sustancia blanca cerebral	
HP:0007164	oboInOwl:hasDbXref	UMLS:C4024929	semapv:UnspecifiedMatching	Lenguaje lento con habla arrastrada	
HP:0007165	oboInOwl:hasDbXref	UMLS:C1849173	semapv:UnspecifiedMatching	Heterotopia periventricular de la sustancia gris	
HP:0007166	oboInOwl:hasDbXref	MSH:D002819	semapv:UnspecifiedMatching	Disquinesia paroxística	
HP:0007166	oboInOwl:hasDbXref	UMLS:C0752210	semapv:UnspecifiedMatching	Disquinesia paroxística	
HP:0007166	oboInOwl:hasDbXref	UMLS:C1836174	semapv:UnspecifiedMatching	Disquinesia paroxística	
HP:0007178	oboInOwl:hasDbXref	MSH:D009443	semapv:UnspecifiedMatching	Motor polinöropati	
HP:0007178	oboInOwl:hasDbXref	MSH:D011115	semapv:UnspecifiedMatching	Motor polinöropati	
HP:0007178	oboInOwl:hasDbXref	SNOMEDCT_US:85423005	semapv:UnspecifiedMatching	Motor polinöropati	
HP:0007178	oboInOwl:hasDbXref	SNOMEDCT_US:95663000	semapv:UnspecifiedMatching	Motor polinöropati	
HP:0007178	oboInOwl:hasDbXref	UMLS:C0235025	semapv:UnspecifiedMatching	Motor polinöropati	
HP:0007178	oboInOwl:hasDbXref	UMLS:C0271683	semapv:UnspecifiedMatching	Motor polinöropati	
HP:0007179	oboInOwl:hasDbXref	UMLS:C4024928	semapv:UnspecifiedMatching	Absent smooth pursuit	
HP:0007181	oboInOwl:hasDbXref	UMLS:C1846829	semapv:UnspecifiedMatching	Atrofia del músculo interóseo	
HP:0007182	oboInOwl:hasDbXref	UMLS:C4024927	semapv:UnspecifiedMatching	Hipomielinización periférica	
HP:0007183	oboInOwl:hasDbXref	UMLS:C1865351	semapv:UnspecifiedMatching	Focal T2 hyperintense basal ganglia lesion	
HP:0007183	oboInOwl:hasDbXref	UMLS:C4024926	semapv:UnspecifiedMatching	Focal T2 hyperintense basal ganglia lesion	
HP:0007185	oboInOwl:hasDbXref	MSH:D014474	semapv:UnspecifiedMatching	Bilinç kaybı	
HP:0007185	oboInOwl:hasDbXref	SNOMEDCT_US:418107008	semapv:UnspecifiedMatching	Bilinç kaybı	
HP:0007185	oboInOwl:hasDbXref	SNOMEDCT_US:419045004	semapv:UnspecifiedMatching	Bilinç kaybı	
HP:0007185	oboInOwl:hasDbXref	UMLS:C0041657	semapv:UnspecifiedMatching	Bilinç kaybı	
HP:0007187	oboInOwl:hasDbXref	UMLS:C1855230	semapv:UnspecifiedMatching	Focal lissencephaly	
HP:0007188	oboInOwl:hasDbXref	MSH:C531747	semapv:UnspecifiedMatching	Congenital facial diplegia	
HP:0007188	oboInOwl:hasDbXref	UMLS:C0853240	semapv:UnspecifiedMatching	Congenital facial diplegia	
HP:0007190	oboInOwl:hasDbXref	UMLS:C1849485	semapv:UnspecifiedMatching	Neuronaal verlies in de cerebrale cortex	
HP:0007193	oboInOwl:hasDbXref	UMLS:C1847165	semapv:UnspecifiedMatching	Bilateral tonic-clonic seizure on awakening	
HP:0007199	oboInOwl:hasDbXref	UMLS:C0747251	semapv:UnspecifiedMatching	Paraparesia espástica progresiva	
HP:0007200	oboInOwl:hasDbXref	UMLS:C4024925	semapv:UnspecifiedMatching	Episodic hypersomnia	
HP:0007201	oboInOwl:hasDbXref	UMLS:C4024924	semapv:UnspecifiedMatching	Aterosclerosis de la arteria cerebral	
HP:0007204	oboInOwl:hasDbXref	UMLS:C4024923	semapv:UnspecifiedMatching	Anomalies diffuses en imagerie de la substance blanche cérébrale	
HP:0007206	oboInOwl:hasDbXref	MSH:D065705	semapv:UnspecifiedMatching	Hemimegalencefalia	
HP:0007206	oboInOwl:hasDbXref	SNOMEDCT_US:253170008	semapv:UnspecifiedMatching	Hemimegalencefalia	
HP:0007206	oboInOwl:hasDbXref	UMLS:C0431391	semapv:UnspecifiedMatching	Hemimegalencefalia	
HP:0007207	oboInOwl:hasDbXref	UMLS:C1846131	semapv:UnspecifiedMatching	Convulsions tonicocloniques photosensibles	
HP:0007208	oboInOwl:hasDbXref	UMLS:C4024922	semapv:UnspecifiedMatching	Bucles irregulares y plegamientos focales de la vaina de mielina	
HP:0007209	oboInOwl:hasDbXref	MSH:D005158	semapv:UnspecifiedMatching	Facial paralysis	
HP:0007209	oboInOwl:hasDbXref	SNOMEDCT_US:280816001	semapv:UnspecifiedMatching	Facial paralysis	
HP:0007209	oboInOwl:hasDbXref	SNOMEDCT_US:95666008	semapv:UnspecifiedMatching	Facial paralysis	
HP:0007209	oboInOwl:hasDbXref	UMLS:C0015469	semapv:UnspecifiedMatching	Facial paralysis	
HP:0007209	oboInOwl:hasDbXref	UMLS:C0427055	semapv:UnspecifiedMatching	Facial paralysis	
HP:0007210	oboInOwl:hasDbXref	UMLS:C4024921	semapv:UnspecifiedMatching	Alt ekstremite amyotrofisi	
HP:0007215	oboInOwl:hasDbXref	MSH:D020513	semapv:UnspecifiedMatching	Paralysie périodique hyperkaliémique	
HP:0007215	oboInOwl:hasDbXref	SNOMEDCT_US:304737009	semapv:UnspecifiedMatching	Paralysie périodique hyperkaliémique	
HP:0007215	oboInOwl:hasDbXref	UMLS:C0238357	semapv:UnspecifiedMatching	Paralysie périodique hyperkaliémique	
HP:0007220	oboInOwl:hasDbXref	UMLS:C1969462	semapv:UnspecifiedMatching	Demiyelinizan motor nöropati	
HP:0007221	oboInOwl:hasDbXref	UMLS:C1849143	semapv:UnspecifiedMatching	Ataxia truncal progresiva	
HP:0007229	oboInOwl:hasDbXref	UMLS:C1837246	semapv:UnspecifiedMatching	Calcificaciones periventriculares intracerebrales	
HP:0007230	oboInOwl:hasDbXref	UMLS:C4024920	semapv:UnspecifiedMatching	Azalmış distal duyusal sinir aksiyon potansiyeli	
HP:0007232	oboInOwl:hasDbXref	UMLS:C4024919	semapv:UnspecifiedMatching	Alt ekstremitelerde spinoserebellar yolak hastalığı	
HP:0007233	oboInOwl:hasDbXref	UMLS:C1843169	semapv:UnspecifiedMatching	Aksonal yenilenme kümesi	
HP:0007236	oboInOwl:hasDbXref	UMLS:C4024918	semapv:UnspecifiedMatching	Infarctus subcorticaux récurrents	
HP:0007238	oboInOwl:hasDbXref	UMLS:C4021579	semapv:UnspecifiedMatching	Arteriyosklerotik olmayan serebral kalsifikasyon	
HP:0007239	oboInOwl:hasDbXref	UMLS:C4024917	semapv:UnspecifiedMatching	Congenital encephalopathy	
HP:0007240	oboInOwl:hasDbXref	UMLS:C1843885	semapv:UnspecifiedMatching	Ataxia de la marcha progresiva	
HP:0007249	oboInOwl:hasDbXref	UMLS:C4024916	semapv:UnspecifiedMatching	Decreased number of small peripheral myelinated nerve fibers	
HP:0007250	oboInOwl:hasDbXref	UMLS:C4024915	semapv:UnspecifiedMatching	Oftalmoplejia externa recurrente	
HP:0007256	oboInOwl:hasDbXref	SNOMEDCT_US:14648003	semapv:UnspecifiedMatching	Abnormal pyramidal sign	
HP:0007256	oboInOwl:hasDbXref	UMLS:C0234132	semapv:UnspecifiedMatching	Abnormal pyramidal sign	
HP:0007258	oboInOwl:hasDbXref	UMLS:C1856001	semapv:UnspecifiedMatching	Beyaz cevherin şiddetli demiyelinizasyonu	
HP:0007260	oboInOwl:hasDbXref	MSH:D054222	semapv:UnspecifiedMatching	II型滑脳症	
HP:0007260	oboInOwl:hasDbXref	SNOMEDCT_US:253149002	semapv:UnspecifiedMatching	II型滑脳症	
HP:0007260	oboInOwl:hasDbXref	UMLS:C0431376	semapv:UnspecifiedMatching	II型滑脳症	
HP:0007262	oboInOwl:hasDbXref	UMLS:C4024914	semapv:UnspecifiedMatching	Desmielinización periférica simétrica	
HP:0007263	oboInOwl:hasDbXref	MSH:D020754	semapv:UnspecifiedMatching	Atrofia espinocerebelosa	
HP:0007263	oboInOwl:hasDbXref	SNOMEDCT_US:129609000	semapv:UnspecifiedMatching	Atrofia espinocerebelosa	
HP:0007263	oboInOwl:hasDbXref	UMLS:C0087012	semapv:UnspecifiedMatching	Atrofia espinocerebelosa	
HP:0007265	oboInOwl:hasDbXref	UMLS:C4024913	semapv:UnspecifiedMatching	Absent mesencephalon	
HP:0007266	oboInOwl:hasDbXref	UMLS:C1854885	semapv:UnspecifiedMatching	Cerebral dysmyelination	
HP:0007266	oboInOwl:hasDbXref	UMLS:C4020810	semapv:UnspecifiedMatching	Cerebral dysmyelination	
HP:0007267	oboInOwl:hasDbXref	UMLS:C4021578	semapv:UnspecifiedMatching	Chronic axonal neuropathy	
HP:0007268	oboInOwl:hasDbXref	MSH:D000757	semapv:UnspecifiedMatching	Aprosencefalia	
HP:0007268	oboInOwl:hasDbXref	SNOMEDCT_US:277922001	semapv:UnspecifiedMatching	Aprosencefalia	
HP:0007268	oboInOwl:hasDbXref	UMLS:C0431349	semapv:UnspecifiedMatching	Aprosencefalia	
HP:0007269	oboInOwl:hasDbXref	MSH:D009134	semapv:UnspecifiedMatching	Amyotrophie spinale	
HP:0007269	oboInOwl:hasDbXref	SNOMEDCT_US:5262007	semapv:UnspecifiedMatching	Amyotrophie spinale	
HP:0007269	oboInOwl:hasDbXref	UMLS:C0026847	semapv:UnspecifiedMatching	Amyotrophie spinale	
HP:0007270	oboInOwl:hasDbXref	SNOMEDCT_US:23374007	semapv:UnspecifiedMatching	Absences épileptiques atypiques	
HP:0007270	oboInOwl:hasDbXref	UMLS:C0595948	semapv:UnspecifiedMatching	Absences épileptiques atypiques	
HP:0007271	oboInOwl:hasDbXref	UMLS:C4024912	semapv:UnspecifiedMatching	Mielomeningocele occipital	
HP:0007272	oboInOwl:hasDbXref	UMLS:C1856565	semapv:UnspecifiedMatching	Altération psychomotrice progressive	
HP:0007274	oboInOwl:hasDbXref	UMLS:C1845604	semapv:UnspecifiedMatching	Meningitis bacteriana recurrente	
HP:0007277	oboInOwl:hasDbXref	UMLS:C2673351	semapv:UnspecifiedMatching	Disminución de neuronas motoras del asta anterior	
HP:0007280	oboInOwl:hasDbXref	UMLS:C4024911	semapv:UnspecifiedMatching	Acute infantiele spinale musculaire atrofie	
HP:0007281	oboInOwl:hasDbXref	UMLS:C1848980	semapv:UnspecifiedMatching	Developmental stagnation	
HP:0007285	oboInOwl:hasDbXref	UMLS:C1849260	semapv:UnspecifiedMatching	Facial palsy secondary to cranial hyperostosis	
HP:0007286	oboInOwl:hasDbXref	UMLS:C4024910	semapv:UnspecifiedMatching	Horizontal burkulma nistagmusu	
HP:0007289	oboInOwl:hasDbXref	UMLS:C1854657	semapv:UnspecifiedMatching	Fasciculaciones en las extremidades	
HP:0007291	oboInOwl:hasDbXref	UMLS:C1857353	semapv:UnspecifiedMatching	Cysta zadní jámy lební	
HP:0007293	oboInOwl:hasDbXref	UMLS:C1867776	semapv:UnspecifiedMatching	Anterieure sacrale meningocele	
HP:0007295	oboInOwl:hasDbXref	UMLS:C4024909	semapv:UnspecifiedMatching	Chaotic rapid conjugate ocular movements	
HP:0007299	oboInOwl:hasDbXref	UMLS:C1832671	semapv:UnspecifiedMatching	Disfunción del tracto corticoespinal lateral	
HP:0007301	oboInOwl:hasDbXref	UMLS:C4021845	semapv:UnspecifiedMatching	Apraxia oromotora	
HP:0007302	oboInOwl:hasDbXref	MSH:D001714	semapv:UnspecifiedMatching	Bipolaire stoornis	
HP:0007302	oboInOwl:hasDbXref	SNOMEDCT_US:13746004	semapv:UnspecifiedMatching	Bipolaire stoornis	
HP:0007302	oboInOwl:hasDbXref	UMLS:C0005586	semapv:UnspecifiedMatching	Bipolaire stoornis	
HP:0007305	oboInOwl:hasDbXref	UMLS:C0338474	semapv:UnspecifiedMatching	CNS demyelination	
HP:0007307	oboInOwl:hasDbXref	UMLS:C4024908	semapv:UnspecifiedMatching	Deterioro neurológico rápido	
HP:0007308	oboInOwl:hasDbXref	UMLS:C1848528	semapv:UnspecifiedMatching	Disquinesia extrapiramidal	
HP:0007311	oboInOwl:hasDbXref	UMLS:C3805715	semapv:UnspecifiedMatching	Démarche à petits pas traînant	
HP:0007313	oboInOwl:hasDbXref	SNOMEDCT_US:418143002	semapv:UnspecifiedMatching	Cerebral degeneration	
HP:0007313	oboInOwl:hasDbXref	SNOMEDCT_US:52522001	semapv:UnspecifiedMatching	Cerebral degeneration	
HP:0007313	oboInOwl:hasDbXref	UMLS:C0154671	semapv:UnspecifiedMatching	Cerebral degeneration	
HP:0007321	oboInOwl:hasDbXref	UMLS:C1856979	semapv:UnspecifiedMatching	Deep white matter hypodensities	
HP:0007325	oboInOwl:hasDbXref	SNOMEDCT_US:425492002	semapv:UnspecifiedMatching	Distonía generalizada	
HP:0007325	oboInOwl:hasDbXref	UMLS:C1848954	semapv:UnspecifiedMatching	Distonía generalizada	
HP:0007326	oboInOwl:hasDbXref	UMLS:C1860216	semapv:UnspecifiedMatching	Choréoathétose progressive	
HP:0007327	oboInOwl:hasDbXref	UMLS:C4024907	semapv:UnspecifiedMatching	Gemengde demyeliniserende- en axonale polyneuropathie	
HP:0007328	oboInOwl:hasDbXref	UMLS:C1837522	semapv:UnspecifiedMatching	Altération de la nociception	
HP:0007330	oboInOwl:hasDbXref	MSH:D004677	semapv:UnspecifiedMatching	Encefalocele frontal	
HP:0007330	oboInOwl:hasDbXref	SNOMEDCT_US:253103006	semapv:UnspecifiedMatching	Encefalocele frontal	
HP:0007330	oboInOwl:hasDbXref	UMLS:C0431289	semapv:UnspecifiedMatching	Encefalocele frontal	
HP:0007332	oboInOwl:hasDbXref	UMLS:C4024906	semapv:UnspecifiedMatching	Convulsiones hemifaciales	
HP:0007333	oboInOwl:hasDbXref	UMLS:C1849172	semapv:UnspecifiedMatching	Frontal lobların hipoplazisi	
HP:0007334	oboInOwl:hasDbXref	UMLS:C0877017	semapv:UnspecifiedMatching	Bilateral tonic-clonic seizure with focal onset	
HP:0007335	oboInOwl:hasDbXref	UMLS:C1850719	semapv:UnspecifiedMatching	Encefalopatía recurrente	
HP:0007338	oboInOwl:hasDbXref	SNOMEDCT_US:246769000	semapv:UnspecifiedMatching	Hipermetrik sıçramalar	
HP:0007338	oboInOwl:hasDbXref	UMLS:C0423083	semapv:UnspecifiedMatching	Hipermetrik sıçramalar	
HP:0007340	oboInOwl:hasDbXref	SNOMEDCT_US:249945007	semapv:UnspecifiedMatching	Alt ekstremite kas zayıflığı	
HP:0007340	oboInOwl:hasDbXref	UMLS:C0427068	semapv:UnspecifiedMatching	Alt ekstremite kas zayıflığı	
HP:0007340	oboInOwl:hasDbXref	UMLS:C1836296	semapv:UnspecifiedMatching	Alt ekstremite kas zayıflığı	
HP:0007341	oboInOwl:hasDbXref	UMLS:C1858855	semapv:UnspecifiedMatching	Diffuse swelling of cerebral white matter	
HP:0007343	oboInOwl:hasDbXref	UMLS:C1863392	semapv:UnspecifiedMatching	Abnormal morphology of the limbic system	
HP:0007344	oboInOwl:hasDbXref	UMLS:C1843858	semapv:UnspecifiedMatching	Atrofia / degeneración de la médula espinal	
HP:0007346	oboInOwl:hasDbXref	UMLS:C1851430	semapv:UnspecifiedMatching	Calcificaciones subcorticales de la sustancia blanca	
HP:0007348	oboInOwl:hasDbXref	UMLS:C1850871	semapv:UnspecifiedMatching	Hipoplasia del tracto piramidal	
HP:0007350	oboInOwl:hasDbXref	UMLS:C1843175	semapv:UnspecifiedMatching	Hiperreflexia de miembros superiores	
HP:0007351	oboInOwl:hasDbXref	UMLS:C1867138	semapv:UnspecifiedMatching	Posturale tremor van bovenste ledemaat	
HP:0007352	oboInOwl:hasDbXref	UMLS:C1851431	semapv:UnspecifiedMatching	Calcificaciones cerebelosas	
HP:0007354	oboInOwl:hasDbXref	MSH:D000690	semapv:UnspecifiedMatching	Amyotrofická laterální skleróza	
HP:0007354	oboInOwl:hasDbXref	SNOMEDCT_US:86044005	semapv:UnspecifiedMatching	Amyotrofická laterální skleróza	
HP:0007354	oboInOwl:hasDbXref	UMLS:C0002736	semapv:UnspecifiedMatching	Amyotrofická laterální skleróza	
HP:0007359	oboInOwl:hasDbXref	MSH:D012640	semapv:UnspecifiedMatching	Convulsiones focales	
HP:0007359	oboInOwl:hasDbXref	SNOMEDCT_US:29753000	semapv:UnspecifiedMatching	Convulsiones focales	
HP:0007359	oboInOwl:hasDbXref	UMLS:C0751495	semapv:UnspecifiedMatching	Convulsiones focales	
HP:0007360	oboInOwl:hasDbXref	UMLS:C3279222	semapv:UnspecifiedMatching	Aplasia / hipoplasia del cerebelo	
HP:0007361	oboInOwl:hasDbXref	UMLS:C4024905	semapv:UnspecifiedMatching	Abnormal pons morphology	
HP:0007362	oboInOwl:hasDbXref	UMLS:C4024904	semapv:UnspecifiedMatching	Aplasia / hipoplasia del tallo cerebral	
HP:0007363	oboInOwl:hasDbXref	UMLS:C4024903	semapv:UnspecifiedMatching	Aplasia / hipoplasia del tracto piramidal	
HP:0007364	oboInOwl:hasDbXref	UMLS:C4024902	semapv:UnspecifiedMatching	Aplasia / hipoplasia del cerebro	
HP:0007365	oboInOwl:hasDbXref	UMLS:C4024901	semapv:UnspecifiedMatching	Aplasia / hipoplasia de los tractos corticoespinales	
HP:0007366	oboInOwl:hasDbXref	UMLS:C4024900	semapv:UnspecifiedMatching	Atrofia / degeneración del tallo cerebral	
HP:0007367	oboInOwl:hasDbXref	UMLS:C4024899	semapv:UnspecifiedMatching	Atrofia / degeneración del sistema nervioso central	
HP:0007369	oboInOwl:hasDbXref	UMLS:C4024898	semapv:UnspecifiedMatching	Atrofia / degeneración del cerebro	
HP:0007370	oboInOwl:hasDbXref	UMLS:C1861866	semapv:UnspecifiedMatching	Aplasia / hipoplasia del cuerpo calloso	
HP:0007371	oboInOwl:hasDbXref	SNOMEDCT_US:253142006	semapv:UnspecifiedMatching	Atrofia del cuerpo calloso	
HP:0007371	oboInOwl:hasDbXref	UMLS:C0431370	semapv:UnspecifiedMatching	Atrofia del cuerpo calloso	
HP:0007372	oboInOwl:hasDbXref	UMLS:C4024897	semapv:UnspecifiedMatching	Atrofia / degeneración de tractos corticoespinales	
HP:0007373	oboInOwl:hasDbXref	UMLS:C4024896	semapv:UnspecifiedMatching	Atrofia / degeneración de motoneuronas	
HP:0007374	oboInOwl:hasDbXref	UMLS:C4024895	semapv:UnspecifiedMatching	Atrofia / degeneración del núcleo caudado	
HP:0007375	oboInOwl:hasDbXref	UMLS:C4024894	semapv:UnspecifiedMatching	Abnormal septum pellucidum morphology	
HP:0007376	oboInOwl:hasDbXref	UMLS:C4024893	semapv:UnspecifiedMatching	Abnormal choroid plexus morphology	
HP:0007377	oboInOwl:hasDbXref	UMLS:C4021577	semapv:UnspecifiedMatching	Abnormalita somatosenzorických evokovaných potenciálů	
HP:0007378	oboInOwl:hasDbXref	MSH:D005770	semapv:UnspecifiedMatching	Gastrointestinal sistemin neoplazmı	
HP:0007378	oboInOwl:hasDbXref	NCIT:C3262	semapv:UnspecifiedMatching	Gastrointestinal sistemin neoplazmı	Neoplasm
HP:0007378	oboInOwl:hasDbXref	SNOMEDCT_US:126768004	semapv:UnspecifiedMatching	Gastrointestinal sistemin neoplazmı	
HP:0007378	oboInOwl:hasDbXref	UMLS:C0017185	semapv:UnspecifiedMatching	Gastrointestinal sistemin neoplazmı	
HP:0007379	oboInOwl:hasDbXref	MSH:D014565	semapv:UnspecifiedMatching	Genitoüriner sistemin neoplazmı	
HP:0007379	oboInOwl:hasDbXref	NCIT:C3262	semapv:UnspecifiedMatching	Genitoüriner sistemin neoplazmı	Neoplasm
HP:0007379	oboInOwl:hasDbXref	UMLS:C0042065	semapv:UnspecifiedMatching	Genitoüriner sistemin neoplazmı	
HP:0007379	oboInOwl:hasDbXref	UMLS:C4020809	semapv:UnspecifiedMatching	Genitoüriner sistemin neoplazmı	
HP:0007380	oboInOwl:hasDbXref	UMLS:C0858684	semapv:UnspecifiedMatching	Facial telangiectasia	
HP:0007381	oboInOwl:hasDbXref	UMLS:C4024892	semapv:UnspecifiedMatching	Congenital exfoliative erythroderma	
HP:0007383	oboInOwl:hasDbXref	UMLS:C2673597	semapv:UnspecifiedMatching	Absence localisée congénitale de peau	
HP:0007384	oboInOwl:hasDbXref	UMLS:C1969516	semapv:UnspecifiedMatching	Aberan melanozom olgunlaşması	
HP:0007385	oboInOwl:hasDbXref	UMLS:C1855698	semapv:UnspecifiedMatching	Aplasia cutis congenita of scalp	
HP:0007385	oboInOwl:hasDbXref	UMLS:C4048801	semapv:UnspecifiedMatching	Aplasia cutis congenita of scalp	
HP:0007385	oboInOwl:hasDbXref	UMLS:C4072857	semapv:UnspecifiedMatching	Aplasia cutis congenita of scalp	
HP:0007385	oboInOwl:hasDbXref	UMLS:C4072858	semapv:UnspecifiedMatching	Aplasia cutis congenita of scalp	
HP:0007387	oboInOwl:hasDbXref	UMLS:C1832455	semapv:UnspecifiedMatching	Glandes sudoripares hypoplasiques	
HP:0007390	oboInOwl:hasDbXref	UMLS:C4024891	semapv:UnspecifiedMatching	Eritemli hiperkeratozis	
HP:0007392	oboInOwl:hasDbXref	UMLS:C4024890	semapv:UnspecifiedMatching	Aşırı kırışık deri	
HP:0007394	oboInOwl:hasDbXref	UMLS:C1848771	semapv:UnspecifiedMatching	Belirgin yüzeysel kan damarları	
HP:0007395	oboInOwl:hasDbXref	UMLS:C4021576	semapv:UnspecifiedMatching	Eritroderma ictiosiforme de aparición postnatal	
HP:0007396	oboInOwl:hasDbXref	UMLS:C4024889	semapv:UnspecifiedMatching	Early cutaneous photosensitivity	
HP:0007397	oboInOwl:hasDbXref	UMLS:C1867003	semapv:UnspecifiedMatching	Aksiller apokrin bez hipoplazisi	
HP:0007398	oboInOwl:hasDbXref	UMLS:C4024888	semapv:UnspecifiedMatching	Anomalies cutanées linéaires, assymétriques	
HP:0007400	oboInOwl:hasDbXref	UMLS:C1860236	semapv:UnspecifiedMatching	Düzensiz hiperpigmentasyon	
HP:0007401	oboInOwl:hasDbXref	MSH:D057088	semapv:UnspecifiedMatching	Atrofia macular no inflamatoria	
HP:0007401	oboInOwl:hasDbXref	SNOMEDCT_US:238828009	semapv:UnspecifiedMatching	Atrofia macular no inflamatoria	
HP:0007401	oboInOwl:hasDbXref	UMLS:C1288283	semapv:UnspecifiedMatching	Atrofia macular no inflamatoria	
HP:0007402	oboInOwl:hasDbXref	UMLS:C4024886	semapv:UnspecifiedMatching	Areas of hypopigmentation and hyperpigmentation that do not follow Blaschko lines	
HP:0007403	oboInOwl:hasDbXref	UMLS:C1867617	semapv:UnspecifiedMatching	Ayak tabanı derisi hipertrofisi	
HP:0007404	oboInOwl:hasDbXref	MSH:C563422	semapv:UnspecifiedMatching	Epidermolitik olmayan palmoplantar keratoderma	
HP:0007404	oboInOwl:hasDbXref	UMLS:C1833030	semapv:UnspecifiedMatching	Epidermolitik olmayan palmoplantar keratoderma	
HP:0007406	oboInOwl:hasDbXref	MSH:C562400	semapv:UnspecifiedMatching	Göz kapakları hiperpigmentasyonu	
HP:0007406	oboInOwl:hasDbXref	SNOMEDCT_US:41115008	semapv:UnspecifiedMatching	Göz kapakları hiperpigmentasyonu	
HP:0007406	oboInOwl:hasDbXref	UMLS:C0155211	semapv:UnspecifiedMatching	Göz kapakları hiperpigmentasyonu	
HP:0007406	oboInOwl:hasDbXref	UMLS:C0854438	semapv:UnspecifiedMatching	Göz kapakları hiperpigmentasyonu	
HP:0007406	oboInOwl:hasDbXref	UMLS:C4280440	semapv:UnspecifiedMatching	Göz kapakları hiperpigmentasyonu	
HP:0007407	oboInOwl:hasDbXref	UMLS:C1837467	semapv:UnspecifiedMatching	Arrugas en la piel excesivas en el dorso de las manos y los dedos	
HP:0007408	oboInOwl:hasDbXref	UMLS:C2748501	semapv:UnspecifiedMatching	Dış zar özelliğinde layşmanyaz duyarlılık	
HP:0007410	oboInOwl:hasDbXref	MSH:C563185	semapv:UnspecifiedMatching	Hiperhidrosis palmoplantar	
HP:0007410	oboInOwl:hasDbXref	SNOMEDCT_US:403375001	semapv:UnspecifiedMatching	Hiperhidrosis palmoplantar	
